route_id,service_id,trip_id,trip_headsign,direction_id,block_id,wheelchair_accessible
ME2,52976-_ME220-D,5556598,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME222-D,5556612,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME225-D,5556649,Tourcoing C.H. Dron,1,,1
ME2,52976-_ME226-D,5556667,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME201-D,5554152,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME202-D,5554155,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME202-D,5554173,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME203-D,5554177,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME204-D,5554194,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME205-D,5554225,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME207-D,5554246,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME207-D,5554250,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME207-D,5554258,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME208-D,5554269,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME208-D,5554271,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME210-D,5554311,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME211-D,5554324,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME214-D,5554382,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME215-D,5554400,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME215-D,5554402,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME215-D,5554404,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME216-D,5554426,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME218-D,5554445,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME221-D,5554492,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME226-D,5554555,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME227-D,5554567,Tourcoing C.H. Dron,1,,1
ME2,52973-_ME232-D,5554614,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME202-LAMJV,5566546,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME203-LAMJV,5566559,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME205-LAMJV,5566586,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME206-LAMJV,5566620,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME206-LAMJV,5566624,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME207-LAMJV,5566634,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME208-LAMJV,5566650,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME208-LAMJV,5566652,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME209-LAMJV,5566673,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME210-LAMJV,5566677,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME214-LAMJV,5566728,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME214-LAMJV,5566730,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME216-LAMJV,5566749,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME217-LAMJV,5566753,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME218-LAMJV,5566769,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME218-LAMJV,5566773,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME218-LAMJV,5566781,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME221-LAMJV,5566813,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME224-LAMJV,5566853,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME228-LAMJV,5566895,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME228-LAMJV,5566897,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME230-LAMJV,5566924,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME235-LAMJV,5566967,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME236-LAMJV,5566972,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME242-LAMJV,5567041,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME242-LAMJV,5567047,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME244-LAMJV,5567055,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME245-LAMJV,5567063,Tourcoing C.H. Dron,1,,1
ME2,52991-_ME251-LAMJV,5567128,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME201-LAMJV,5554644,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME202-LAMJV,5554646,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME202-LAMJV,5554652,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME203-LAMJV,5554682,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME205-LAMJV,5554696,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME208-LAMJV,5554731,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME209-LAMJV,5554741,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME211-LAMJV,5554758,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME211-LAMJV,5554764,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME211-LAMJV,5554766,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME213-LAMJV,5554777,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME213-LAMJV,5554791,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME215-LAMJV,5554819,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME215-LAMJV,5554827,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME215-LAMJV,5554829,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME217-LAMJV,5554854,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME217-LAMJV,5554864,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME220-LAMJV,5554904,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME221-LAMJV,5554920,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME223-LAMJV,5554942,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME223-LAMJV,5554948,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME225-LAMJV,5554966,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME226-LAMJV,5554992,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME226-LAMJV,5554994,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME228-LAMJV,5554999,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME229-LAMJV,5555007,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME230-LAMJV,5555021,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME234-LAMJV,5555071,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME238-LAMJV,5555117,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME239-LAMJV,5555131,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME240-LAMJV,5555141,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME241-LAMJV,5555157,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME241-LAMJV,5555163,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME241-LAMJV,5555171,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME244-LAMJV,5555195,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME248-LAMJV,5555223,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME249-LAMJV,5555247,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME254-LAMJV,5555293,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME255-LAMJV,5555295,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME256-LAMJV,5555302,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME257-LAMJV,5555305,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME257-LAMJV,5555307,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME258-LAMJV,5555317,Tourcoing C.H. Dron,1,,1
ME2,52974-_ME263-LAMJV,5555354,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME201-S,5553411,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME202-S,5553419,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME202-S,5553429,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME204-S,5553457,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME204-S,5553461,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME204-S,5553463,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME204-S,5553465,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME204-S,5553469,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME205-S,5553484,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME205-S,5553486,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME207-S,5553521,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME208-S,5553539,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME208-S,5553547,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME209-S,5553569,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME210-S,5553592,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME212-S,5553614,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME212-S,5553620,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME212-S,5553622,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME214-S,5553656,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME214-S,5553666,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME215-S,5553673,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME215-S,5553683,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME217-S,5553702,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME217-S,5553706,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME218-S,5553730,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME219-S,5553750,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME220-S,5553763,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME220-S,5553765,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME221-S,5553772,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME221-S,5553784,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME221-S,5553786,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME222-S,5553791,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME223-S,5553814,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME223-S,5553818,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME225-S,5553846,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME226-S,5553862,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME226-S,5553866,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME227-S,5553868,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME229-S,5553907,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME231-S,5553929,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME231-S,5553931,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME231-S,5553933,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME231-S,5553939,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME233-S,5553962,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME236-S,5554005,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME236-S,5554007,Tourcoing C.H. Dron,1,,1
ME2,52972-_ME240-S,5554050,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME202-LAMJV,5565059,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME203-LAMJV,5565060,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME203-LAMJV,5565064,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME204-LAMJV,5565075,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME204-LAMJV,5565083,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME204-LAMJV,5565087,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME205-LAMJV,5565098,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME205-LAMJV,5565102,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME205-LAMJV,5565106,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME209-LAMJV,5565132,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME209-LAMJV,5565134,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME210-LAMJV,5565140,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME210-LAMJV,5565156,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME211-LAMJV,5565160,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME213-LAMJV,5565182,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME214-LAMJV,5565183,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME214-LAMJV,5565189,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME217-LAMJV,5565240,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME219-LAMJV,5565266,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME220-LAMJV,5565290,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME223-LAMJV,5565306,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME223-LAMJV,5565308,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME227-LAMJV,5565334,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME229-LAMJV,5565339,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME232-LAMJV,5565347,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME234-LAMJV,5565365,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME234-LAMJV,5565371,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME234-LAMJV,5565373,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME243-LAMJV,5565422,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME244-LAMJV,5565433,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME244-LAMJV,5565441,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME248-LAMJV,5565490,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME250-LAMJV,5565524,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME250-LAMJV,5565528,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME251-LAMJV,5565547,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME267-LAMJV,5565669,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME278-LAMJV,5565713,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME279-LAMJV,5565723,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME282-LAMJV,5565741,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME286-LAMJV,5565765,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME231-LAMJV,5565345,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME242-LAMJV,5565402,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME242-LAMJV,5565406,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME242-LAMJV,5565408,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME245-LAMJV,5565443,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME245-LAMJV,5565449,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME247-LAMJV,5565476,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME249-LAMJV,5565505,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME249-LAMJV,5565507,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME252-LAMJV,5565559,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME254-LAMJV,5565587,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME256-LAMJV,5565616,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME259-LAMJV,5565627,Tourcoing C.H. Dron,1,,1
ME2,52989-_ME261-LAMJV,5565634,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME201-LAMJV,5565769,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME202-LAMJV,5565777,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME203-LAMJV,5565780,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME203-LAMJV,5565782,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME203-LAMJV,5565788,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME204-LAMJV,5565800,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME204-LAMJV,5565808,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME205-LAMJV,5565809,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME205-LAMJV,5565813,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME205-LAMJV,5565823,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME211-LAMJV,5565884,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME212-LAMJV,5565886,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME213-LAMJV,5565894,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME214-LAMJV,5565921,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME216-LAMJV,5565943,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME217-LAMJV,5565966,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME218-LAMJV,5565973,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME218-LAMJV,5565979,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME219-LAMJV,5566012,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME220-LAMJV,5566013,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME220-LAMJV,5566015,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME220-LAMJV,5566025,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME222-LAMJV,5566032,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME229-LAMJV,5566070,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME233-LAMJV,5566089,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME241-LAMJV,5566126,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME243-LAMJV,5566153,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME245-LAMJV,5566178,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME246-LAMJV,5566199,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME249-LAMJV,5566237,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME250-LAMJV,5566250,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME252-LAMJV,5566277,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME254-LAMJV,5566327,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME255-LAMJV,5566336,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME257-LAMJV,5566354,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME262-LAMJV,5566377,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME266-LAMJV,5566392,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME267-LAMJV,5566401,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME268-LAMJV,5566415,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME277-LAMJV,5566449,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME279-LAMJV,5566467,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME280-LAMJV,5566476,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME284-LAMJV,5566499,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME285-LAMJV,5566510,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME285-LAMJV,5566512,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME232-LAMJV,5566079,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME239-LAMJV,5566116,Tourcoing C.H. Dron,1,,1
ME2,52990-_ME242-LAMJV,5566135,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME202-LAMJV,5563410,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME202-LAMJV,5563412,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME203-LAMJV,5563422,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME203-LAMJV,5563430,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME204-LAMJV,5563443,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME204-LAMJV,5563449,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME206-LAMJV,5563472,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME206-LAMJV,5563474,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME207-LAMJV,5563496,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME208-LAMJV,5563499,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME209-LAMJV,5563518,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME209-LAMJV,5563528,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME209-LAMJV,5563536,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME210-LAMJV,5563539,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME212-LAMJV,5563569,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME213-LAMJV,5563593,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME215-LAMJV,5563611,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME215-LAMJV,5563619,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME218-LAMJV,5563664,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME221-LAMJV,5563685,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME221-LAMJV,5563693,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME226-LAMJV,5563749,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME227-LAMJV,5563761,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME229-LAMJV,5563785,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME232-LAMJV,5563830,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME234-LAMJV,5563861,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME239-LAMJV,5563900,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME239-LAMJV,5563902,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME241-LAMJV,5563916,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME243-LAMJV,5563939,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME243-LAMJV,5563947,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME243-LAMJV,5563949,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME245-LAMJV,5563963,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME245-LAMJV,5563965,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME248-LAMJV,5563998,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME249-LAMJV,5563999,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME254-LAMJV,5564055,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME256-LAMJV,5564065,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME257-LAMJV,5564072,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME257-LAMJV,5564074,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME261-LAMJV,5564102,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME262-LAMJV,5564115,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME264-LAMJV,5564138,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME264-LAMJV,5564142,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME264-LAMJV,5564152,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME265-LAMJV,5564156,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME265-LAMJV,5564160,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME266-LAMJV,5564183,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME267-LAMJV,5564192,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME268-LAMJV,5564196,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME228-LAMJV,5563765,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME228-LAMJV,5563775,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME230-LAMJV,5563793,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME230-LAMJV,5563803,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME230-LAMJV,5563807,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME240-LAMJV,5563910,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME240-LAMJV,5563912,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME242-LAMJV,5563933,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME242-LAMJV,5563935,Tourcoing C.H. Dron,1,,1
ME2,52987-_ME247-LAMJV,5563984,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME232-LAMJV,5564647,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME234-LAMJV,5564675,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME234-LAMJV,5564677,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME234-LAMJV,5564691,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME236-LAMJV,5564708,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME238-LAMJV,5564722,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME239-LAMJV,5564727,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME240-LAMJV,5564737,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME241-LAMJV,5564756,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME241-LAMJV,5564758,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME242-LAMJV,5564764,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME243-LAMJV,5564774,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME244-LAMJV,5564785,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME244-LAMJV,5564789,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME244-LAMJV,5564791,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME246-LAMJV,5564807,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME250-LAMJV,5564842,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME251-LAMJV,5564854,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME252-LAMJV,5564860,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME252-LAMJV,5564862,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME259-LAMJV,5564918,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME261-LAMJV,5564944,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME264-LAMJV,5564984,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME266-LAMJV,5565017,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME230-LAMJV,5564623,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME258-LAMJV,5564915,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME262-LAMJV,5564949,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME265-LAMJV,5564996,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME267-LAMJV,5565035,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME201-LAMJV,5564204,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME202-LAMJV,5564228,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME202-LAMJV,5564234,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME203-LAMJV,5564239,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME203-LAMJV,5564241,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME204-LAMJV,5564253,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME206-LAMJV,5564292,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME207-LAMJV,5564302,Tourcoing C.H. Dron,1,,1
ME2,52988-_ME208-LAMJV,5564310,Tourcoing C.H. Dron,1,,1
